subject,culture,demog_question,demog_response
SS1651868714312,US,consumption_global_movies,4
SS1651868714312,US,consumption_global_celebrity,1
SS1651868714312,US,consumption_global_actors,3
SS1651868714312,US,consumption_global_music,1
SS1651868714312,US,consumption_global_dress,3
SS1651868714312,US,consumption_global_television_oftenwatch,3
SS1651868714312,US,consumption_global_films,3
SS1651868714312,US,consumption_global_magazine,1
SS1651868714312,US,consumption_global_television_donotlike,2
SS1651868714404,US,consumption_global_movies,1
SS1651868714404,US,consumption_global_celebrity,0
SS1651868714404,US,consumption_global_actors,0
SS1651868714404,US,consumption_global_music,1
SS1651868714404,US,consumption_global_dress,5
SS1651868714404,US,consumption_global_television_oftenwatch,0
SS1651868714404,US,consumption_global_films,0
SS1651868714404,US,consumption_global_magazine,0
SS1651868714404,US,consumption_global_television_donotlike,3
SS1651868716048,US,consumption_global_movies,3
SS1651868716048,US,consumption_global_celebrity,0
SS1651868716048,US,consumption_global_actors,1
SS1651868716048,US,consumption_global_music,1
SS1651868716048,US,consumption_global_dress,2
SS1651868716048,US,consumption_global_television_oftenwatch,0
SS1651868716048,US,consumption_global_films,3
SS1651868716048,US,consumption_global_magazine,1
SS1651868716048,US,consumption_global_television_donotlike,3
SS1651868717843,US,consumption_global_movies,3
SS1651868717843,US,consumption_global_celebrity,3
SS1651868717843,US,consumption_global_actors,3
SS1651868717843,US,consumption_global_music,4
SS1651868717843,US,consumption_global_dress,3
SS1651868717843,US,consumption_global_television_oftenwatch,2
SS1651868717843,US,consumption_global_films,3
SS1651868717843,US,consumption_global_magazine,2
SS1651868717843,US,consumption_global_television_donotlike,3
SS1651868718682,US,consumption_global_movies,0
SS1651868718682,US,consumption_global_celebrity,0
SS1651868718682,US,consumption_global_actors,1
SS1651868718682,US,consumption_global_music,0
SS1651868718682,US,consumption_global_dress,3
SS1651868718682,US,consumption_global_television_oftenwatch,0
SS1651868718682,US,consumption_global_films,0
SS1651868718682,US,consumption_global_magazine,0
SS1651868718682,US,consumption_global_television_donotlike,3
SS1651868720723,US,consumption_global_movies,1
SS1651868720723,US,consumption_global_celebrity,1
SS1651868720723,US,consumption_global_actors,1
SS1651868720723,US,consumption_global_music,1
SS1651868720723,US,consumption_global_dress,3
SS1651868720723,US,consumption_global_television_oftenwatch,1
SS1651868720723,US,consumption_global_films,1
SS1651868720723,US,consumption_global_magazine,1
SS1651868720723,US,consumption_global_television_donotlike,3
SS1651868725160,US,consumption_global_movies,0
SS1651868725160,US,consumption_global_celebrity,1
SS1651868725160,US,consumption_global_actors,3
SS1651868725160,US,consumption_global_music,5
SS1651868725160,US,consumption_global_dress,5
SS1651868725160,US,consumption_global_television_oftenwatch,1
SS1651868725160,US,consumption_global_films,2
SS1651868725160,US,consumption_global_magazine,3
SS1651868725160,US,consumption_global_television_donotlike,5
SS1651868731784,US,consumption_global_movies,0
SS1651868731784,US,consumption_global_celebrity,1
SS1651868731784,US,consumption_global_actors,3
SS1651868731784,US,consumption_global_music,3
SS1651868731784,US,consumption_global_dress,5
SS1651868731784,US,consumption_global_television_oftenwatch,4
SS1651868731784,US,consumption_global_films,3
SS1651868731784,US,consumption_global_magazine,0
SS1651868731784,US,consumption_global_television_donotlike,2
SS1651868736601,US,consumption_global_movies,4
SS1651868736601,US,consumption_global_celebrity,5
SS1651868736601,US,consumption_global_actors,3
SS1651868736601,US,consumption_global_music,5
SS1651868736601,US,consumption_global_dress,5
SS1651868736601,US,consumption_global_television_oftenwatch,0
SS1651868736601,US,consumption_global_films,3
SS1651868736601,US,consumption_global_magazine,3
SS1651868736601,US,consumption_global_television_donotlike,2
SS1651868738305,US,consumption_global_movies,3
SS1651868738305,US,consumption_global_celebrity,2
SS1651868738305,US,consumption_global_actors,3
SS1651868738305,US,consumption_global_music,3
SS1651868738305,US,consumption_global_dress,5
SS1651868738305,US,consumption_global_television_oftenwatch,2
SS1651868738305,US,consumption_global_films,4
SS1651868738305,US,consumption_global_magazine,2
SS1651868738305,US,consumption_global_television_donotlike,3
SS1651868744832,US,consumption_global_movies,3
SS1651868744832,US,consumption_global_celebrity,0
SS1651868744832,US,consumption_global_actors,4
SS1651868744832,US,consumption_global_music,4
SS1651868744832,US,consumption_global_dress,4
SS1651868744832,US,consumption_global_television_oftenwatch,1
SS1651868744832,US,consumption_global_films,3
SS1651868744832,US,consumption_global_magazine,0
SS1651868744832,US,consumption_global_television_donotlike,3
SS1651868744957,US,consumption_global_movies,0
SS1651868744957,US,consumption_global_celebrity,0
SS1651868744957,US,consumption_global_actors,0
SS1651868744957,US,consumption_global_music,0
SS1651868744957,US,consumption_global_dress,3
SS1651868744957,US,consumption_global_television_oftenwatch,0
SS1651868744957,US,consumption_global_films,1
SS1651868744957,US,consumption_global_magazine,1
SS1651868744957,US,consumption_global_television_donotlike,5
SS1651868745180,US,consumption_global_movies,0
SS1651868745180,US,consumption_global_celebrity,3
SS1651868745180,US,consumption_global_actors,0
SS1651868745180,US,consumption_global_music,3
SS1651868745180,US,consumption_global_dress,4
SS1651868745180,US,consumption_global_television_oftenwatch,0
SS1651868745180,US,consumption_global_films,3
SS1651868745180,US,consumption_global_magazine,3
SS1651868745180,US,consumption_global_television_donotlike,3
SS1651868745703,US,consumption_global_movies,1
SS1651868745703,US,consumption_global_celebrity,3
SS1651868745703,US,consumption_global_actors,2
SS1651868745703,US,consumption_global_music,1
SS1651868745703,US,consumption_global_dress,5
SS1651868745703,US,consumption_global_television_oftenwatch,1
SS1651868745703,US,consumption_global_films,1
SS1651868745703,US,consumption_global_magazine,3
SS1651868745703,US,consumption_global_television_donotlike,4
SS1651868751261,US,consumption_global_movies,3
SS1651868751261,US,consumption_global_celebrity,0
SS1651868751261,US,consumption_global_actors,2
SS1651868751261,US,consumption_global_music,0
SS1651868751261,US,consumption_global_dress,3
SS1651868751261,US,consumption_global_television_oftenwatch,0
SS1651868751261,US,consumption_global_films,3
SS1651868751261,US,consumption_global_magazine,3
SS1651868751261,US,consumption_global_television_donotlike,3
SS1651868754302,US,consumption_global_movies,0
SS1651868754302,US,consumption_global_celebrity,0
SS1651868754302,US,consumption_global_actors,6
SS1651868754302,US,consumption_global_music,0
SS1651868754302,US,consumption_global_dress,3
SS1651868754302,US,consumption_global_television_oftenwatch,0
SS1651868754302,US,consumption_global_films,0
SS1651868754302,US,consumption_global_magazine,0
SS1651868754302,US,consumption_global_television_donotlike,6
SS1651868756130,US,consumption_global_movies,1
SS1651868756130,US,consumption_global_celebrity,1
SS1651868756130,US,consumption_global_actors,1
SS1651868756130,US,consumption_global_music,1
SS1651868756130,US,consumption_global_dress,3
SS1651868756130,US,consumption_global_television_oftenwatch,0
SS1651868756130,US,consumption_global_films,3
SS1651868756130,US,consumption_global_magazine,1
SS1651868756130,US,consumption_global_television_donotlike,5
SS1651868757005,US,consumption_global_movies,3
SS1651868757005,US,consumption_global_celebrity,0
SS1651868757005,US,consumption_global_actors,3
SS1651868757005,US,consumption_global_music,3
SS1651868757005,US,consumption_global_dress,3
SS1651868757005,US,consumption_global_television_oftenwatch,0
SS1651868757005,US,consumption_global_films,1
SS1651868757005,US,consumption_global_magazine,0
SS1651868757005,US,consumption_global_television_donotlike,3
SS1651868767690,US,consumption_global_movies,0
SS1651868767690,US,consumption_global_celebrity,0
SS1651868767690,US,consumption_global_actors,0
SS1651868767690,US,consumption_global_music,0
SS1651868767690,US,consumption_global_dress,4
SS1651868767690,US,consumption_global_television_oftenwatch,1
SS1651868767690,US,consumption_global_films,4
SS1651868767690,US,consumption_global_magazine,3
SS1651868767690,US,consumption_global_television_donotlike,2
SS1651868773205,US,consumption_global_movies,5
SS1651868773205,US,consumption_global_celebrity,0
SS1651868773205,US,consumption_global_actors,1
SS1651868773205,US,consumption_global_music,1
SS1651868773205,US,consumption_global_dress,3
SS1651868773205,US,consumption_global_television_oftenwatch,1
SS1651868773205,US,consumption_global_films,5
SS1651868773205,US,consumption_global_magazine,3
SS1651868773205,US,consumption_global_television_donotlike,1
SS1651868778604,US,consumption_global_movies,0
SS1651868778604,US,consumption_global_celebrity,3
SS1651868778604,US,consumption_global_actors,0
SS1651868778604,US,consumption_global_music,3
SS1651868778604,US,consumption_global_dress,5
SS1651868778604,US,consumption_global_television_oftenwatch,0
SS1651868778604,US,consumption_global_films,3
SS1651868778604,US,consumption_global_magazine,0
SS1651868778604,US,consumption_global_television_donotlike,3
SS1651868779378,US,consumption_global_movies,0
SS1651868779378,US,consumption_global_celebrity,0
SS1651868779378,US,consumption_global_actors,0
SS1651868779378,US,consumption_global_music,1
SS1651868779378,US,consumption_global_dress,3
SS1651868779378,US,consumption_global_television_oftenwatch,0
SS1651868779378,US,consumption_global_films,0
SS1651868779378,US,consumption_global_magazine,0
SS1651868779378,US,consumption_global_television_donotlike,3
SS1651868780067,US,consumption_global_movies,1
SS1651868780067,US,consumption_global_celebrity,0
SS1651868780067,US,consumption_global_actors,1
SS1651868780067,US,consumption_global_music,2
SS1651868780067,US,consumption_global_dress,1
SS1651868780067,US,consumption_global_television_oftenwatch,0
SS1651868780067,US,consumption_global_films,0
SS1651868780067,US,consumption_global_magazine,0
SS1651868780067,US,consumption_global_television_donotlike,6
SS1651868782330,US,consumption_global_movies,1
SS1651868782330,US,consumption_global_celebrity,1
SS1651868782330,US,consumption_global_actors,1
SS1651868782330,US,consumption_global_music,1
SS1651868782330,US,consumption_global_dress,1
SS1651868782330,US,consumption_global_television_oftenwatch,1
SS1651868782330,US,consumption_global_films,1
SS1651868782330,US,consumption_global_magazine,1
SS1651868782330,US,consumption_global_television_donotlike,5
SS1651868783532,US,consumption_global_movies,6
SS1651868783532,US,consumption_global_celebrity,4
SS1651868783532,US,consumption_global_actors,5
SS1651868783532,US,consumption_global_music,1
SS1651868783532,US,consumption_global_dress,5
SS1651868783532,US,consumption_global_television_oftenwatch,2
SS1651868783532,US,consumption_global_films,6
SS1651868783532,US,consumption_global_magazine,3
SS1651868783532,US,consumption_global_television_donotlike,3
SS1651868784777,US,consumption_global_movies,2
SS1651868784777,US,consumption_global_celebrity,0
SS1651868784777,US,consumption_global_actors,0
SS1651868784777,US,consumption_global_music,1
SS1651868784777,US,consumption_global_dress,1
SS1651868784777,US,consumption_global_television_oftenwatch,0
SS1651868784777,US,consumption_global_films,1
SS1651868784777,US,consumption_global_magazine,0
SS1651868784777,US,consumption_global_television_donotlike,6
SS1651868788402,US,consumption_global_movies,4
SS1651868788402,US,consumption_global_celebrity,0
SS1651868788402,US,consumption_global_actors,5
SS1651868788402,US,consumption_global_music,0
SS1651868788402,US,consumption_global_dress,5
SS1651868788402,US,consumption_global_television_oftenwatch,0
SS1651868788402,US,consumption_global_films,0
SS1651868788402,US,consumption_global_magazine,0
SS1651868788402,US,consumption_global_television_donotlike,3
SS1651868793732,US,consumption_global_movies,1
SS1651868793732,US,consumption_global_celebrity,1
SS1651868793732,US,consumption_global_actors,3
SS1651868793732,US,consumption_global_music,3
SS1651868793732,US,consumption_global_dress,4
SS1651868793732,US,consumption_global_television_oftenwatch,1
SS1651868793732,US,consumption_global_films,3
SS1651868793732,US,consumption_global_magazine,3
SS1651868793732,US,consumption_global_television_donotlike,3
SS1651868795565,US,consumption_global_movies,4
SS1651868795565,US,consumption_global_celebrity,3
SS1651868795565,US,consumption_global_actors,3
SS1651868795565,US,consumption_global_music,3
SS1651868795565,US,consumption_global_dress,4
SS1651868795565,US,consumption_global_television_oftenwatch,2
SS1651868795565,US,consumption_global_films,4
SS1651868795565,US,consumption_global_magazine,3
SS1651868795565,US,consumption_global_television_donotlike,2
SS1651868796147,US,consumption_global_movies,3
SS1651868796147,US,consumption_global_celebrity,3
SS1651868796147,US,consumption_global_actors,6
