subject,culture,prompt,response,correct,coder
SS1651764193629,CN,Description6,反光条,1,
SS1651765169248,CN,Description6,推土机中间有个杠不同,1,
SS1651765894743,CN,Description6,挖掘机前面的警示架,1,
SS1651765911820,CN,Description6,下面小挖机的条杠的颜色不同,1,
SS1651767555827,CN,Description6,警示柱子上 一个有黑黄条 一个没有,1,
SS1651769304707,CN,Description6,挖掘机的支撑杆,1,
SS1651771465459,CN,Description6,挖机车臂末端的黄色警示条,1,
SS1651783487150,CN,Description6,栏杆,1,
SS1651798074227,CN,Description6,反光条,1,
SS1651799596238,CN,Description6,橙色挖掘机的黄色光标,1,
SS1651802919199,CN,Description6,拖拉机是否有黑黄条纹,1,
SS1651804378273,CN,Description6,车架上的条纹,1,
SS1651804729362,CN,Description6,未知,0,
SS1651804768520,CN,Description6,小杆子上的条纹时有时无,1,
SS1651806183814,CN,Description6,铲车前面柱子颜色,1,
SS1651807227958,CN,Description6,路障的颜色,1,
SS1651807671427,CN,Description6,铲机车身,1,
SS1651809674248,CN,Description6,右边拖拉机的黄黑条纹杆消失或出现,1,
SS1651810536901,CN,Description6,没有黄颜色的警戒线条,1,
SS1651810766684,CN,Description6,瓦车上的颜色,1,
SS1651811217708,CN,Description6,吊车左边杆子一个是橙色，一个是黄色条纹,1,
SS1651812084324,CN,Description6,最前面一根小柱子橙色与黄黑色交替,1,
SS1651813057402,CN,Description6,瓦车的灯,1,
SS1651813633535,CN,Description6,前面的警示杆不同,1,
SS1651818877028,CN,Description6,挖掘机前的柱子花纹,1,
SS1651821991579,CN,Description6,挖掘机上的条纹不同，一个带有黄黑条纹，一个没有。,1,
SS1651822926317,CN,Description6,前面有无黄黑环标识,1,
SS1651827681410,CN,Description6,橙色柱子的装饰,1,
SS1651828791480,CN,Description6,拖拉机警示带,1,
SS1651835352625,CN,Description6,挖掘机上面的黄黑条纹,1,
SS1651837328638,CN,Description6,拖拉机车身,1,
SS1651837445397,CN,Description6,反光条,1,
SS1651837683659,CN,Description6,轮胎旁柱子颜色不同,1,
SS1651839455332,CN,Description6,反光条,1,
SS1651840732818,CN,Description6,那个黄黑杆子变色了,1,
SS1651840989750,CN,Description6,反光条,1,
SS1651842824466,CN,Description6,棍子,1,
SS1651844131204,CN,Description6,车上的黄黑条纹,1,
SS1651845522237,CN,Description6,位于下方的挖掘机杆上明黄色线条的有无,1,
SS1651845673245,CN,Description6,挖土机中间的柱形的图案颜色改变了,1,
SS1651847391324,CN,Description6,右下角车的花纹,1,
SS1651849043017,CN,Description6,车杠颜色一个有一个没有,1,
SS1651849550334,CN,Description6,挖土机的一个柱子,1,
SS1651890985414,CN,Description6,路杆子的颜色,1,
SS1651891187280,CN,Description6,未知,0,
SS1651897042062,CN,Description6,下方挖土机前面的柱子从橙色变成黄黑的警示柱子,1,
SS1651901964830,CN,Description6,黄黑色的那个标线,1,
SS1651905218784,CN,Description6,条纹,1,
SS1651906129454,CN,Description6,车子上一个是黄的，一个是黄黑,1,
SS1651906591158,CN,Description6,未知,0,
SS1651906687128,CN,Description6,最前面的车靠近屏幕中间的竖立的杆是否有条纹不一样,1,
SS1651907106845,CN,Description6,未知,0,
SS1651910974793,CN,Description6,推土机中心支柱的颜色不同,1,
SS1651912088419,CN,Description6,柱子一个有黄色横纹一个没有,1,
SS1651915236922,CN,Description6,挖掘机驾驶位下方的支架颜色花纹不一样。,1,
SS1651916837690,CN,Description6,未知,0,
SS1651916886491,CN,Description6,指示标,1,
SS1651918483229,CN,Description6,未知,0,
SS1651919285907,CN,Description6,橘色铲车有无一个黑黄相间的结构,1,
SS1651921503296,CN,Description6,条纹状图案消失,1,
SS1651922816094,CN,Description6,车上的黑黄条纹,1,
SS1651924494966,CN,Description6,挖掘机前面立着的杆子，花纹不同,1,
SS1651926576151,CN,Description6,挖掘机的头位置变动了,1,
SS1651926856493,CN,Description6,挖掘机驾驶舱下面的支架，一张图有花纹，一张图没有花纹。,1,
SS1651928385240,CN,Description6,车轮旁的柱子图案不同,1,
SS1651932416698,CN,Description6,机车的横杠的有无变化,1,
SS1651934015946,CN,Description6,挖掘机竖杠的条纹不同,1,
SS1651544690789,CN,Description7,挖掘机,1,
SS1651544824620,CN,Description7,挖掘机臂长,1,
SS1651544913549,CN,Description7,拖拉机位置,1,
SS1651545081461,CN,Description7,黄色的挖掘机跟左边的间隔不一样大,1,
SS1651545107281,CN,Description7,挖土机位置不同,1,
SS1651545123067,CN,Description7,挖掘机的手臂不一样,1,
SS1651545188145,CN,Description7,挖掘机挖手的位置 ,1,
SS1651545279588,CN,Description7,右边挖掘机的位置,1,
SS1651545285513,CN,Description7,挖机的大铲子位置不一样,1,
SS1651545357097,CN,Description7,起重机,1,
SS1651545751233,CN,Description7,挖掘机,1,
SS1651546122639,CN,Description7,右上机器位置,1,
SS1651546915326,CN,Description7,右边的挖掘机向左移动了一些,1,
SS1651547162777,CN,Description7,挖机的斗子,1,
SS1651548143005,CN,Description7,拖拉机位置,1,
SS1651552362039,CN,Description7,上面的挖掘机位置往前,1,
SS1651552795730,CN,Description7,拖拉机位置,1,
SS1651552837542,CN,Description7,挖掘机小臂的位置,1,
SS1651553474432,CN,Description7,挖掘机位置,1,
SS1651553913160,CN,Description7,挖掘机摆手的位置,1,
SS1651553969715,CN,Description7,位置在变,1,
SS1651554145523,CN,Description7,黄色挖掘机的位置,1,
SS1651554184228,CN,Description7,挖掘机的位置,1,
SS1651554284065,CN,Description7,后面挖掘机的位置,1,
SS1651554809980,CN,Description7,后面拖拉机的位置,1,
SS1651559729763,CN,Description7,挖掘机,1,
SS1651560025455,CN,Description7,两车间的距离,1,
SS1651561685665,CN,Description7,黄色挖土机的位置不同,1,
SS1651562034956,CN,Description7,拖拉机角度 ,1,
SS1651562868228,CN,Description7,挖掘机前进的角度不一样,1,
SS1651564260438,CN,Description7,中间的挖机,1,
SS1651564308340,CN,Description7,挖掘机,1,
SS1651565828518,CN,Description7,挖掘机角度改变,1,
SS1651568252846,CN,Description7,挖掘机相对位置不同,1,
SS1651568382617,CN,Description7,后面挖车位置,1,
SS1651568918829,CN,Description7,右上拖拉机位置,1,
SS1651570752111,CN,Description7,挖掘机的位置,1,
SS1651571509239,CN,Description7,挖土机的位置不同,1,
SS1651572914976,CN,Description7,后面的挖掘机位置不一样,1,
SS1651576408487,CN,Description7,未知,0,
SS1651578940027,CN,Description7,挖掘机位置不同,1,
SS1651579399729,CN,Description7,挖土机前后距离,1,
SS1651582669897,CN,Description7,右上角挖机挖斗位置不同,1,
SS1651590333066,CN,Description7,挖土机位置不同,1,
SS1651620046254,CN,Description7,挖掘机手臂的位置,1,
SS1651623308643,CN,Description7,右边的车向前移动了一点,1,
SS1651625504097,CN,Description7,后面的挖掘机位置不一样,1,
SS1651629675682,CN,Description7,浅黄色挖掘机的位置不同,1,
SS1651631038398,CN,Description7,挖掘机不一样,1,
SS1651631374290,CN,Description7,挖掘机位置不同。,1,
SS1651632269384,CN,Description7,拖拉机位置,1,
SS1651633449820,CN,Description7,大一点的挖土机位置不一样,1,
SS1651634088254,CN,Description7,挖掘机的位置,1,
SS1651634616537,CN,Description7,挖掘机臂的位置,1,
SS1651634772197,CN,Description7,挖掘机,1,
SS1651636059839,CN,Description7,挖掘机,1,
SS1651637972613,CN,Description7,挖掘机的位置,1,
SS1651642739005,CN,Description7,位置不同,0,
SS1651644576691,CN,Description7,较远处挖掘机的位置,1,
SS1651645903803,CN,Description7,挖掘机的位置有变化,1,
SS1651648364635,CN,Description7,后面挖掘机机臂位置不同,1,
SS1651649525276,CN,Description7,有一张后面的吊车里前面的车更近,1,
SS1651652206023,CN,Description7,右侧的拖拉机位置,1,
SS1651652979760,CN,Description7,后边挖掘机履带长度,1,
SS1651654468673,CN,Description7,后面挖掘机的铲斗位置有变化,1,
SS1651654992618,CN,Description7,挖掘机前后变动,1,
SS1651655612985,CN,Description7,挖掘机的位置,1,
SS1651660777144,CN,Description7,拖拉机位置,1,
SS1651661370426,CN,Description7,后面那辆挖机的位置,1,
SS1651662575870,CN,Description7,大挖掘机的位置,1,
SS1651663394470,CN,Description7,挖掘机挖口的位置,1,
SS1651664105704,CN,Description7,320号挖掘机位置不同,1,
SS1651665034176,CN,Description7,挖掘机前臂的位置不一样,1,
SS1651666650135,CN,Description7,柱子上的白点,1,
SS1651669607417,CN,Description7,手臂的位置,1,
SS1651669856701,CN,Description7,位置较高的黄色挖土机的大小,1,
SS1651672824225,CN,Description7,右上的那辆挖掘机的位置不同,1,
SS1651674999028,CN,Description7,挖掘机的位置,1,
SS1651675575564,CN,Description7,吊车的爪子位置,1,
SS1651675739437,CN,Description7,起重机位置不同,1,
SS1651682617757,CN,Description7,挖掘机位置不同,1,
SS1651705155608,CN,Description7,后面的挖掘机位置,1,
SS1651713128281,CN,Description7,挖掘机位置,1,
SS1651721379726,CN,Description7,右边挖机移位了,1,
SS1651724542208,CN,Description7,两张图片右侧拖拉机的位置不同（前后）,1,
SS1651726203467,CN,Description7,挖掘机的位置,1,
SS1651727116955,CN,Description7,右侧挖掘机移动,1,
SS1651727696486,CN,Description7,挖掘机的位置不同,1,
SS1651728177417,CN,Description7,挖机的位置不同，挖机被平移,1,
SS1651729682124,CN,Description7,大挖土机的位置一前一后,1,
SS1651729792731,CN,Description7,右上角挖掘机的位置不一,1,
SS1651731235827,CN,Description7,挖掘机的爪子的位置,1,
SS1651732296508,CN,Description7,钩机的幅度不同,1,
SS1651734446265,CN,Description7,大的黄色挖土机的位置,1,
SS1651737005457,CN,Description7,挖掘机的长度,1,
SS1651739183035,CN,Description7,右侧钩机的钩,1,
SS1651742060593,CN,Description7,未知,0,
SS1651743246534,CN,Description7,挖军机的铲子,1,
SS1651744829480,CN,Description7,挖掘机位置不同,1,
SS1651747335475,CN,Description7,大挖掘机的位置不同,1,
SS1651748703908,CN,Description7,挖掘机位置,1,
SS1651751338853,CN,Description7,黄色拖拉机铲子的位置不一样。,1,
SS1651751579584,CN,Description7,黄色拖拉机的样子不一样,1,
SS1651761786814,CN,Description7,挖掘机,1,
SS1651762141455,CN,Description7,右边的大铲车的铲子的位置不同,1,
SS1651763037034,CN,Description7,拖拉机,1,
SS1651764193629,CN,Description7,挖掘机,1,
SS1651765169248,CN,Description7,挖掘机位置不同,1,
SS1651765894743,CN,Description7,后面的挖掘机 前后移动,1,
SS1651765911820,CN,Description7,上面黄色挖掘机挖铲不一样,1,
SS1651767555827,CN,Description7,大挖机的位置不一样,1,
SS1651769304707,CN,Description7,cat挖掘机臂位置不同,1,
SS1651771465459,CN,Description7,上面那个车的车身位置,1,
SS1651783487150,CN,Description7,拖拉机位置,1,
SS1651798074227,CN,Description7,拖拉机,1,
SS1651799596238,CN,Description7,挖掘机位置不一样,1,
SS1651802919199,CN,Description7,大拖拉机位置,1,
SS1651804378273,CN,Description7,上面的挖掘机的位置,1,
SS1651804729362,CN,Description7,钻井,1,
SS1651804768520,CN,Description7,大车子的位置不同,1,
SS1651806183814,CN,Description7,挖掘机的铲斗,1,
SS1651807227958,CN,Description7,挖掘机的位置,1,
SS1651807671427,CN,Description7,钩机臂位置,1,
SS1651809674248,CN,Description7,上面的挖掘机的挖机改变了位置,1,
SS1651810536901,CN,Description7,后面那个大挖机的位置不一样,1,
SS1651810766684,CN,Description7,吊车的位置,1,
SS1651811217708,CN,Description7,中间车子的铲子一个高一个低,1,
SS1651812084324,CN,Description7,右上吊车位置改变,1,
SS1651813057402,CN,Description7,瓦车,1,
SS1651813633535,CN,Description7,右上的挖机位置不同,1,
SS1651818877028,CN,Description7,后方挖掘机的位置,1,
SS1651821991579,CN,Description7,后方挖掘机位置不同，一个靠前一个靠后。,1,
SS1651822926317,CN,Description7,后面挖掘机位置不一样,1,
SS1651827681410,CN,Description7,挖土机的前臂,1,
SS1651828791480,CN,Description7,钩机臂展,1,
SS1651835352625,CN,Description7,挖掘机钩子的位置,1,
SS1651837328638,CN,Description7,钩机前臂位置,1,
SS1651837445397,CN,Description7,挖掘机,1,
SS1651837683659,CN,Description7,挖掘机位置变化,1,
SS1651839455332,CN,Description7,挖掘机,1,
SS1651840732818,CN,Description7,右上角那个机子的位置,1,
SS1651840989750,CN,Description7,挖掘机,1,
SS1651842824466,CN,Description7,未知,0,
SS1651844131204,CN,Description7,有履带的车的位置,1,
SS1651845522237,CN,Description7,挖掘机的距离,1,
SS1651845673245,CN,Description7,后面的挖土机位置移动了,1,
SS1651847391324,CN,Description7,挖掘机位置,1,
SS1651849043017,CN,Description7,右上角车的位置不一样,1,
SS1651849550334,CN,Description7,车的距离,1,
SS1651890985414,CN,Description7,挖掘机履带的长短,1,
SS1651891187280,CN,Description7,挖掘机位置不同,1,
SS1651897042062,CN,Description7,中间的挖掘机位置发生左右方向的位移,1,
SS1651901964830,CN,Description7,车,0,
SS1651905218784,CN,Description7,右边挖掘机位置,1,
SS1651906129454,CN,Description7,后方车子的钩子的位置,1,
SS1651906591158,CN,Description7,位置,0,
SS1651906687128,CN,Description7,挖掘机位置前后变化,1,
SS1651907106845,CN,Description7,挖掘机的臂,1,
SS1651910974793,CN,Description7,挖掘机的位置移动,1,
SS1651912088419,CN,Description7,上面挖掘机挖头的位置,1,
SS1651915236922,CN,Description7,右侧挖掘机在图中的位置不一样，一张偏中间，一张偏右侧。,1,
SS1651916837690,CN,Description7,未知,0,
SS1651916886491,CN,Description7,汽车位置,1,
SS1651918483229,CN,Description7,挖掘机的臂,1,
SS1651919285907,CN,Description7,黄色挖掘机位置,1,
SS1651921503296,CN,Description7,挖掘机钩子左右移动,1,
SS1651922816094,CN,Description7,右上角挖掘机位置改变,1,
SS1651924494966,CN,Description7,右上挖掘机离右侧边的距离远近不同,1,
SS1651926576151,CN,Description7,挖掘机的位置,1,
SS1651926856493,CN,Description7,右侧挖掘机的位置不一样。,1,
SS1651928385240,CN,Description7,右上角车子的位置不同,1,
SS1651932416698,CN,Description7,挖掘机的位置变化,1,
SS1651934015946,CN,Description7,黄色挖掘机的水平位置不同,1,
SS1651544690789,CN,Description8,电线,1,
SS1651544824620,CN,Description8,未知,0,
SS1651544913549,CN,Description8,未知,0,
SS1651545081461,CN,Description8,电线的数目,1,
SS1651545107281,CN,Description8,后面的电线杆只有一根，另一个有2根,1,
SS1651545123067,CN,Description8,电线一个有一根一个两根,1,
SS1651545188145,CN,Description8,电线的数量,1,
SS1651545279588,CN,Description8,电线的条数,1,
SS1651545285513,CN,Description8,未知,0,
SS1651545357097,CN,Description8,未知,0,
SS1651545751233,CN,Description8,未知,0,
SS1651546122639,CN,Description8,电线杆之间电缆,1,
SS1651546915326,CN,Description8,少了一根电线,1,
SS1651547162777,CN,Description8,未知,0,
SS1651548143005,CN,Description8,车,0,
SS1651552362039,CN,Description8,未知,0,
SS1651552795730,CN,Description8,车,0,
SS1651552837542,CN,Description8,电线,1,
SS1651553474432,CN,Description8,空中电线,1,
SS1651553913160,CN,Description8,右上方电线的数量,1,
SS1651553969715,CN,Description8,未知,0,
SS1651554145523,CN,Description8,电线,1,
SS1651554184228,CN,Description8,未知,0,
SS1651554284065,CN,Description8,未知,0,
SS1651554809980,CN,Description8,右边少了一条电线,1,
SS1651559729763,CN,Description8,车,0,
SS1651560025455,CN,Description8,未知,0,
SS1651561685665,CN,Description8,未知,0,
SS1651562034956,CN,Description8,电线少一根,1,
SS1651562868228,CN,Description8,未知,0,
SS1651564260438,CN,Description8,未知,0,
SS1651564308340,CN,Description8,车,0,
SS1651565828518,CN,Description8,电线数量变化,1,
SS1651568252846,CN,Description8,未知,0,
