subject,culture,prompt,response,correct,coder
SS1651616857792,US,Description6,unknown,0,acao
SS1651616858489,US,Description6,there are lines up the tractor,1,acao
SS1651616858633,US,Description6,unknown,0,acao
SS1651616860080,US,Description6,"In one picture, the rear stabilizer for the digger has black and yellow stripes, while the other picture has its rear stabilizers a solid orange..",1,acao
SS1651616860708,US,Description6,tractor arm color changed,1,acao
SS1651616861128,US,Description6,strips,1,acao
SS1651616861546,US,Description6,yellow and black stripe thing,1,acao
SS1651616863114,US,Description6,The yellow and black pole is added. ,1,acao
SS1651616863145,US,Description6,There are hazard stripes missing on the stabilizer jacks ,1,acao
SS1651616876627,US,Description6,there is a black and yellow striped object in one picture,1,acao
SS1651616909217,US,Description6,the strips disappear ,1,acao
SS1651616969092,US,Description6,the stripes on the construction machine,1,acao
SS1651616982939,US,Description6,The yellow and black stripes on the machine disappears.,1,acao
SS1651617013503,US,Description6,stripes on outrigger,1,acao
SS1651617033971,US,Description6,poster,0,acao
SS1651617071100,US,Description6,the stripes on the pole move,1,acao
SS1651617143573,US,Description6,Yellow stripes added ,1,acao
SS1651617282312,US,Description6,a yellow and white stripped pole is in one image,1,acao
SS1651617310480,US,Description6,unknown,0,acao
SS1651624230659,US,Description6,the strpes on the tractor,1,acao
SS1651678198123,US,Description6,The yellow and black stripes are removed from the orange tractor,1,acao
SS1651678202019,US,Description6,Design on yellow tracker ground stabilizer is toggled between solid yellow and yellow/black stripes,1,acao
SS1651678206055,US,Description6,the stop stand in front of the bulldozer is painted black with yellow lines in one photo and orange in the other photo,1,acao
SS1651678216185,US,Description6,unknown,0,acao
SS1651678216437,US,Description6,the black and yellow stripes on the piece of equipment,1,acao
SS1651678218891,US,Description6,the stabilizer is different colors,1,acao
SS1651678220434,US,Description6,vehicles,0,acao
SS1651678221331,US,Description6,not even sure what to call it but there's a vertical bar on the machine that is yellow and black in one photo and base color orange in the other,1,acao
SS1651678224995,US,Description6,one part of a tractor has color divide area.,1,acao
SS1651678226524,US,Description6,unknown,0,acao
SS1651678227696,US,Description6,Yellow and black stripes on the bottom machinery,1,acao
SS1651678229872,US,Description6,unknown,0,acao
SS1651678232565,US,Description6,"Stake in the ground has/or not, stripes.",1,acao
SS1651678239759,US,Description6,"In one picture, there are yellow stripes on the kick stand for the construction vehicle, in the other picture, there are no stripes.",1,acao
SS1651678242246,US,Description6,unkown,0,acao
SS1651678243882,US,Description6,There are yellow and black stripes on the tractor in only one of the pictures,1,acao
SS1651678244241,US,Description6,The construction car has a yellow hazard piece in one picture and none on the other picture.,1,acao
SS1651678245327,US,Description6,yellow and black stripes on the tractor on the right,1,acao
SS1651678246113,US,Description6,unknown,0,acao
SS1651678246330,US,Description6,The caution bars on the tractor (large machinery) appear and disappear. They are bright yellow if I identified them incorrectly. ,1,acao
SS1651678248637,US,Description6,The loader has stripes painted on one of the feet/legs. ,1,acao
SS1651678248989,US,Description6,reflective tape on outriggers,1,acao
SS1651678249603,US,Description6, Horizontal yellow stripes on the foreground post disappear and then reappear.,1,acao
SS1651678250397,US,Description6,The sign is orange and then yellow and black stripes,1,acao
SS1651678252363,US,Description6,The piece of the backhoe changed from orange to striped.,1,acao
SS1651678252935,US,Description6,unknown,0,acao
SS1651678253736,US,Description6,there is a maching not hooked up,0,acao
SS1651678256204,US,Description6,yellow and black stripes are missing,1,acao
SS1651678257395,US,Description6,There are black and yellow stripes on a post in one photo and in the other photo the post is orange.,1,acao
SS1651678258791,US,Description6,Yellow stripes on back hoe,1,acao
SS1651678259296,US,Description6,yellow and black markings on post disappear ,1,acao
SS1651678260164,US,Description6,Stripes in foreground,1,acao
SS1651678260331,US,Description6,The safety decals on the stabilizing foot on the tractor are present in one photo and not in the other.,1,acao
SS1651678260663,US,Description6,"In one picture, part of the orange tractor is black and yellow stripes instead of orange.",1,acao
SS1651678261063,US,Description6,"part of the tractor has black and yellow stripes in one image, and no stripes in the other",1,acao
SS1651678261912,US,Description6,the pole is yellow and black striped,1,acao
SS1651678262590,US,Description6,hazard stripes on the orange vehicle in one,1,acao
SS1651678262854,US,Description6,The machine has a beam that changes between solid and striped,1,acao
SS1651678263725,US,Description6,saftey stripes on the side of the backho?,1,acao
SS1651678265100,US,Description6,yellow striped pole,1,acao
SS1651678265263,US,Description6,The pole next to the construction equipment in the foreground is orange with a little black in one picture and black with yellow stripes in the other.,1,acao
SS1651678267011,US,Description6,There is a part on the orange tractor that becomes striped yellow and black in one picture but stays orange in the other picture.,1,acao
SS1651678267140,US,Description6,Black and yellow stripes appear,1,acao
SS1651678267405,US,Description6,there is a long metal piece of the truck that is back and yellow in one pic,1,acao
SS1651678268119,US,Description6,unknown,0,acao
SS1651678270245,US,Description6,post in front changes color and pattern,1,acao
SS1651678270524,US,Description6,there are yellow stripes missing on the front tractor,1,acao
SS1651678271326,US,Description6,There is a yellow and black stripe on the bulldozer in one picture and it is plain orange in the other.,1,acao
SS1651678274966,US,Description6,part of tractors is either yellow or black and yellow stripes,1,acao
SS1651678278178,US,Description6,unknown,0,acao
SS1651678298946,US,Description6,stripes on tractor,1,acao
SS1651678302508,US,Description6,Toward the bottom near the center there is a yellow and black striped piece of equipment in the shape of a pole.,1,acao
SS1651678327719,US,Description6,the pole in front part of the pictures has stripes in one photo,1,acao
SS1651678328286,US,Description6,The excavator in the foreground has a piece towards the front that switches from solid colored to striped,1,acao
SS1651678331156,US,Description6,A post of the front equipment changes to yellow and black,1,acao
SS1651678353530,US,Description6,the orange bar on the orange truck change color,1,acao
SS1651678384991,US,Description6,In one of the tractors the yellow stripes that the other tractor has painted are missing,1,acao
SS1651678386286,US,Description6,the side of vehnicale changes from orange to black/yellow with stripes,1,acao
SS1651678409670,US,Description6,yellow and black stripes,1,acao
SS1651678434328,US,Description6,the stabilizers had stripes in one picture and no stripes in the other,1,acao
SS1651678459452,US,Description6,Part of the front truck is striped in one image,1,acao
SS1651678462364,US,Description6,"on the side of the backhoe, a long vertical sticker is appearing and disappearing.",1,acao
SS1651678474300,US,Description6,backhoe leg,1,acao
SS1651678537895,US,Description6,The stripes on the pole in the bottom center are there and not between photos.,1,acao
SS1651678538948,US,Description6,black and yellow strips on the post,1,acao
SS1651678556653,US,Description6,Caution paint on post.,1,acao
SS1651678559284,US,Description6,A part of the tractor changes color from solid to stripped,1,acao
SS1651678574838,US,Description6,Painting on equipment.,1,acao
SS1651678625157,US,Description6,The little pole is yellow in one and plain orange in the other,1,acao
SS1651678626616,US,Description6,A part of the machine is orange in one picture and yellow-black striped in the other. ,1,acao
SS1651678637077,US,Description6,the yellow and black striping on the machine.,1,acao
SS1651678701050,US,Description6,there are stripes on the bulldozer in the other image,1,acao
SS1651678717637,US,Description6,pole in center front of photograph near the front tire of the  heavy equipment has black/yellow striping in one photo only,1,acao
SS1651678770686,US,Description6,there is a road marker that changes from plain to striped,1,acao
SS1651678809453,US,Description6,the front tractor has stripes on its hydraulic stabilizer,1,acao
SS1651678955017,US,Description6,The striped support on the backhoe keeps disappearing.,1,acao
SS1651679034205,US,Description6,stipes on the pole disappear,1,acao
SS1651679448134,US,Description6,Whether or not the orange digger had black and yellow caution stripes,1,acao
SS1651679534071,US,Description6,the bar on the tractor changes from orange to yellow and black stripes ,1,acao
SS1651679569580,US,Description6,striped pole,1,acao
SS1651679629301,US,Description6,solid vs horizontal stripes,1,acao
SS1651679984067,US,Description6,tractor changing colors on side,1,acao
SS1651680129189,US,Description6,digger leg changed color,1,acao
SS1651680530568,US,Description6,yellow and black stripes on tracotr ,1,acao
SS1651680818305,US,Description6,yellow stripes,1,acao
SS1651680994828,US,Description6,There is yellow stripes,1,acao
SS1651681877580,US,Description6,black and yellow stripes,1,acao
SS1651682805154,US,Description6,unknown,0,acao
SS1651687447221,US,Description6,one is yellow the other is orange and one is for construction while the other is for lawn care,1,acao
SS1651689857645,US,Description6,some colors changed,0,acao
SS1651690446636,US,Description6,unknown,0,acao
SS1651690626669,US,Description6,yellow and black stripes appear on part of the excavator,1,acao
SS1651690672320,US,Description6,"One picture has a black/yellow section on the front tractor, the other orange",1,acao
SS1651690674639,US,Description6,yellow and black thing ,1,acao
SS1651690678231,US,Description6,yellow/black to orange,1,acao
SS1651690678388,US,Description6,"trexcavator has yellow and black lines on one of it's legs , then it doesn't, then it does, goes back and forth",1,acao
SS1651690681690,US,Description6,black and yellow striped thing in the foreground,1,acao
SS1651690683219,US,Description6,The stake in front of the equipment is black and yellow in one picture and orange in the other.,1,acao
